Resultats per municipi - 2017

;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;228;Sant Martí Sesgueioles                            ;       280;       248;088,57;        32;011,43;         3;001,21;         1;000,40;       244;098,39;       245;098,79;        21;008,57;       105;042,86;        65;026,53;        13;005,31;         9;003,67;        24;009,80;         7;002,86;         0;000,00;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;229;Sant Mateu de Bages                               ;       523;       460;087,95;        63;012,05;         0;000,00;         0;000,00;       460;100,00;       460;100,00;        24;005,22;       253;055,00;       117;025,43;        17;003,70;        11;002,39;        23;005,00;        14;003,04;         0;000,00;         1;000,22;         0;000,00;         0;000,00;07;Bages                                   ;
08;230;Premià de Dalt                                    ;     7.654;     6.575;085,90;     1.079;014,10;        27;000,41;        41;000,62;     6.507;098,97;     6.548;099,59;     1.799;027,47;     1.697;025,92;     1.330;020,31;       794;012,13;       363;005,54;       236;003,60;       219;003,34;        59;000,90;        10;000,15;         0;000,00;         0;000,00;21;Maresme                                 ;
08;231;Sant Pere de Ribes                                ;    20.868;    16.627;079,68;     4.241;020,32;        57;000,34;        57;000,34;    16.513;099,31;    16.570;099,66;     5.228;031,55;     2.529;015,26;     3.221;019,44;     2.635;015,90;     1.282;007,74;       865;005,22;       513;003,10;       204;001,23;        36;000,22;         0;000,00;         0;000,00;17;Garraf                                  ;
08;232;Sant Pere de Riudebitlles                         ;     1.776;     1.539;086,66;       237;013,34;         4;000,26;         7;000,45;     1.528;099,29;     1.535;099,74;       174;011,34;       598;038,96;       426;027,75;       139;009,06;        43;002,80;       111;007,23;        27;001,76;         8;000,52;         2;000,13;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;233;Sant Pere de Torelló                              ;     1.846;     1.605;086,94;       241;013,06;         2;000,12;        12;000,75;     1.591;099,13;     1.603;099,88;       134;008,36;       785;048,97;       466;029,07;        63;003,93;        29;001,81;        92;005,74;        14;000,87;         6;000,37;         2;000,12;         0;000,00;         0;000,00;24;Osona                                   ;
08;234;Sant Pere de Vilamajor                            ;     3.273;     2.785;085,09;       488;014,91;         9;000,32;        13;000,47;     2.763;099,21;     2.776;099,68;       535;019,27;       729;026,26;       802;028,89;       244;008,79;       171;006,16;       175;006,30;        79;002,85;        24;000,86;         4;000,14;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;235;Sant Pol de Mar                                   ;     3.746;     3.255;086,89;       491;013,11;         6;000,18;        12;000,37;     3.237;099,45;     3.249;099,82;       386;011,88;     1.309;040,29;       894;027,52;       206;006,34;       149;004,59;       219;006,74;        62;001,91;        10;000,31;         2;000,06;         0;000,00;         0;000,00;21;Maresme                                 ;
08;236;Sant Quintí de Mediona                            ;     1.543;     1.291;083,67;       252;016,33;         9;000,70;         2;000,15;     1.280;099,15;     1.282;099,30;       139;010,84;       406;031,67;       461;035,96;        79;006,16;        50;003,90;        74;005,77;        64;004,99;         6;000,47;         1;000,08;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;237;Sant Quirze de Besora                             ;     1.640;     1.436;087,56;       204;012,44;         7;000,49;         7;000,49;     1.422;099,03;     1.429;099,51;       114;007,98;       754;052,76;       389;027,22;        67;004,69;        31;002,17;        44;003,08;        20;001,40;         3;000,21;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;238;Sant Quirze del Vallès                            ;    14.664;    12.969;088,44;     1.695;011,56;        22;000,17;        58;000,45;    12.889;099,38;    12.947;099,83;     2.935;022,67;     3.393;026,21;     3.329;025,71;     1.454;011,23;       855;006,60;       498;003,85;       316;002,44;        91;000,70;        18;000,14;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;239;Sant Quirze Safaja                                ;       458;       390;085,15;        68;014,85;         2;000,51;         0;000,00;       388;099,49;       388;099,49;        66;017,01;       162;041,75;        82;021,13;        24;006,19;        22;005,67;        21;005,41;         6;001,55;         2;000,52;         3;000,77;         0;000,00;         0;000,00;42;Moianès                                 ;
08;240;Sant Sadurní d'Anoia                              ;     9.428;     8.162;086,57;     1.266;013,43;        27;000,33;        36;000,44;     8.099;099,23;     8.135;099,67;     1.223;015,03;     2.361;029,02;     2.152;026,45;       958;011,78;       603;007,41;       498;006,12;       243;002,99;        50;000,61;        11;000,14;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;241;Sant Sadurní d'Osormort                           ;        73;        64;087,67;         9;012,33;         0;000,00;         0;000,00;        64;100,00;        64;100,00;         6;009,38;        29;045,31;        18;028,13;         3;004,69;         1;001,56;         4;006,25;         3;004,69;         0;000,00;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;242;Marganell                                         ;       216;       190;087,96;        26;012,04;         2;001,05;         1;000,53;       187;098,42;       188;098,95;        19;010,11;        87;046,28;        38;020,21;        17;009,04;         3;001,60;        14;007,45;         6;003,19;         3;001,60;         0;000,00;         0;000,00;         0;000,00;07;Bages                                   ;
08;243;Santa Cecília de Voltregà                         ;       163;       154;094,48;         9;005,52;         0;000,00;         1;000,65;       153;099,35;       154;100,00;         3;001,95;        95;061,69;        46;029,87;         3;001,95;         0;000,00;         4;002,60;         2;001,30;         0;000,00;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;244;Santa Coloma de Cervelló                          ;     5.941;     5.144;086,58;       797;013,42;        15;000,29;        21;000,41;     5.108;099,30;     5.129;099,71;     1.289;025,13;       759;014,80;     1.332;025,97;       711;013,86;       591;011,52;       218;004,25;       136;002,65;        52;001,01;        20;000,39;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;245;Santa Coloma de Gramenet                          ;    78.439;    61.672;078,62;    16.767;021,38;       209;000,34;       253;000,41;    61.210;099,25;    61.463;099,66;    21.797;035,46;     3.359;005,47;     8.068;013,13;    14.589;023,74;     6.641;010,80;     1.653;002,69;     4.085;006,65;       777;001,26;       241;000,39;         0;000,00;         0;000,00;13;Barcelonès                              ;
08;246;Santa Eugènia de Berga                            ;     1.653;     1.487;089,96;       166;010,04;         8;000,54;         2;000,13;     1.477;099,33;     1.479;099,46;        99;006,69;       764;051,66;       457;030,90;        45;003,04;        19;001,28;        67;004,53;        20;001,35;         6;000,41;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;247;Santa Eulàlia de Riuprimer                        ;       968;       873;090,19;        95;009,81;         3;000,34;         5;000,57;       865;099,08;       870;099,66;        64;007,36;       462;053,10;       208;023,91;        17;001,95;        21;002,41;        78;008,97;        10;001,15;         5;000,57;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
08;248;Santa Eulàlia de Ronçana                          ;     5.548;     4.680;084,35;       868;015,65;        12;000,26;        23;000,49;     4.645;099,25;     4.668;099,74;     1.056;022,62;     1.198;025,66;     1.227;026,29;       461;009,88;       306;006,56;       227;004,86;       124;002,66;        41;000,88;         5;000,11;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;249;Santa Fe del Penedès                              ;       274;       258;094,16;        16;005,84;         0;000,00;         0;000,00;       258;100,00;       258;100,00;        16;006,20;       115;044,57;        79;030,62;        10;003,88;         7;002,71;        27;010,47;         4;001,55;         0;000,00;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;250;Santa Margarida de Montbui                        ;     7.113;     5.846;082,19;     1.267;017,81;        31;000,53;        34;000,58;     5.781;098,89;     5.815;099,47;     2.228;038,31;       663;011,40;       861;014,81;     1.106;019,02;       477;008,20;       181;003,11;       196;003,37;        57;000,98;        12;000,21;         0;000,00;         0;000,00;06;Anoia                                   ;
08;251;Santa Margarida i els Monjos                      ;     5.029;     4.166;082,84;       863;017,16;        24;000,58;        20;000,48;     4.122;098,94;     4.142;099,42;     1.147;027,69;       888;021,44;       879;021,22;       592;014,29;       264;006,37;       156;003,77;       143;003,45;        47;001,13;         6;000,14;         0;000,00;         0;000,00;03;Alt Penedès                             ;
